age,no_of_children,net_yearly_income,no_of_days_employed,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,gender_F,gender_M,gender_XNA,owns_car_Y,owns_house_Y,occupation_type_Accountants,occupation_type_Cleaning staff,occupation_type_Cooking staff,occupation_type_Core staff,occupation_type_Drivers,occupation_type_HR staff,occupation_type_High skill tech staff,occupation_type_IT staff,occupation_type_Laborers,occupation_type_Low-skill Laborers,occupation_type_Managers,occupation_type_Medicine staff,occupation_type_Private service staff,occupation_type_Realty agents,occupation_type_Sales staff,occupation_type_Secretaries,occupation_type_Security staff,occupation_type_Unknown,occupation_type_Waiters/barmen staff,default.payment.next.month
0.3125,0.0,0.001080356852505,0.0022422997946611,0.0,1.0,0.0507674114329406,0.002028655665219,0.8181818181818182,0.1158129175946547,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.65625,0.2222222222222222,0.000676015026641,0.0035783709787816,0.3333333333333333,0.0,0.1026210049184751,0.0006546215823875,0.8282828282828283,0.3786191536748329,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.875,0.0,0.0009012858645866,0.0007830253251197,0.1111111111111111,0.0,0.0944289778985765,0.001009682997049,0.8383838383838383,0.1224944320712694,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.53125,0.0,0.0010062579858739,0.9999917864476386,0.1111111111111111,0.0,0.1405859153709029,0.0009731989903921,0.7474747474747475,0.3853006681514476,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.96875,0.1111111111111111,0.0009994177428592,0.0005311430527036,0.2222222222222222,1.0,0.0959338475973898,0.0011193615160044,0.7373737373737373,0.0445434298440979,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40625,0.0,0.0009999088186453,0.0023956194387405,0.1111111111111111,0.0,0.0246202390429053,0.0013165817318766,0.7070707070707071,0.198218262806236,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03125,0.1111111111111111,0.0009692176833988,0.0039534565366187,0.2222222222222222,0.0,0.0784012256955028,0.0015378966205848,0.797979797979798,0.2048997772828507,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.65625,0.0,0.0039603967489088,0.0050759753593429,0.1111111111111111,0.0,0.1336756052673998,0.0034279583603045,0.8080808080808081,0.0267260579064587,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6875,0.2222222222222222,0.0026179581994375,0.0003175906913073,0.3333333333333333,0.0,0.1799551049252292,0.0031438666274897,0.9191919191919192,0.3140311804008908,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40625,0.0,0.0010087002192364,0.9999835728952772,0.1111111111111111,0.0,0.0941829022437073,0.0006452014735535,0.9595959595959596,0.0556792873051225,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0,0.0,0.0016754297851011,0.99998083504449,0.1111111111111111,0.0,0.1112491188733214,0.0017035974947779,0.9696969696969696,0.4298440979955457,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.59375,0.0,0.0011196814994124,0.0016290212183436,0.1111111111111111,1.0,0.1107933618430038,0.0008423487599655,0.8383838383838383,0.0890868596881959,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.125,0.1111111111111111,0.00184443332859,0.0077645448323066,0.2222222222222222,0.0,0.3045577022554541,0.0018424574361059,0.7070707070707071,0.1714922048997773,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.71875,0.0,0.0009030413308427,0.0025900068446269,0.1111111111111111,1.0,0.0444887845013396,0.0009076405459893,0.9090909090909092,0.4097995545657015,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.78125,0.1111111111111111,0.0011636915109826,0.0028692676249144,0.1111111111111111,1.0,0.0552682729432253,0.0013766113521287,0.8686868686868687,0.0066815144766146,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4375,0.0,0.0014217726918502,0.0258918548939082,0.1111111111111111,0.0,0.0319024090772856,0.0022838181766582,0.9090909090909092,0.1514476614699332,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.40625,0.0,0.0002160418675829,1.0,0.0,0.0,0.0565539177413796,0.0001232639601801,0.98989898989899,0.0712694877505567,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.125,0.0,0.0007318858223441,0.9999671457905543,0.1111111111111111,0.0,0.0887903808876147,0.0004253711973388,0.8585858585858586,0.2561247216035635,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.59375,0.0,0.0017268012436928,0.008375085557837,0.1111111111111111,0.0,0.1486324573328473,0.0016550894441518,0.7272727272727273,0.0712694877505567,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.09375,0.0,0.0008972265842461,0.0034442162902121,0.1111111111111111,0.0,0.0557461243084358,0.0017355412409375,1.0,0.309576837416481,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.09375,0.0,0.0001776200014399,0.9999671457905543,0.1111111111111111,0.0,0.0364719778317718,7.867546645100494e-05,1.0,0.4031180400890868,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.125,0.1111111111111111,0.002659166357539,0.0007145790554414,0.1111111111111111,0.0,0.1424852610072825,0.0022854078461275,0.7878787878787878,0.2850779510022271,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.875,0.0,0.0007846496452866,0.0007392197125256,0.1111111111111111,0.0,0.1181661800235973,0.0009956477706065,0.8484848484848485,0.3608017817371937,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.25,0.1111111111111111,0.0012536714317258,0.0137577002053388,0.2222222222222222,0.0,0.1039613025089129,0.0020139117057834,0.7272727272727273,0.2249443207126948,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.53125,0.0,0.00101793089497,0.004104038329911,0.0,0.0,0.1125460870181083,0.0010208993552773,0.7474747474747475,0.1848552338530066,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.0,0.0015620315678988,0.9999863107460644,0.0,0.0,0.0724491653082486,0.0015983329751838,0.9797979797979798,0.1870824053452116,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.28125,0.2222222222222222,0.0002292786018709,0.019854893908282,0.2222222222222222,0.0,0.0549724850348472,0.000164384609881,0.8787878787878788,0.4231625835189309,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.71875,0.0,0.001616105897385,0.0019739904175222,0.1111111111111111,0.0,0.071264970331144,0.0020485095060025,0.9393939393939394,0.3296213808463251,0.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.34375,0.0,0.0011892210567192,0.0040657084188911,0.1111111111111111,0.0,0.0649627147358381,0.0006928742087753,0.7575757575757576,0.3964365256124721,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.2222222222222222,0.0016151302120111,0.0171498973305954,0.3333333333333333,0.0,0.0992644458361829,0.0015250015996691,0.7777777777777778,0.1224944320712694,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.375,0.2222222222222222,0.0010382040609929,0.0074551676933607,0.3333333333333333,0.0,0.0929520329841415,0.001022380112469,0.8181818181818182,0.2093541202672605,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.0006588457779223,0.0031731690622861,0.1111111111111111,0.0,0.04641252596583,0.0004567886947937,0.898989898989899,0.3273942093541203,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.00100658499076,0.0061081451060917,0.1111111111111111,0.0,0.0738667623842352,0.0012911813968088,0.8888888888888888,0.0289532293986636,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5,0.0,0.006002090694441,0.9999863107460644,0.0,0.0,0.0336486900713797,0.0029843763233273,0.9494949494949496,0.0556792873051225,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.65625,0.0,0.0008640554132469,0.0142012320328542,0.0,0.0,0.0361942643167991,0.000987639987356,0.9696969696969696,0.2628062360801781,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,0.3333333333333333,0.0022396118408742,0.0080985626283367,0.3333333333333333,0.0,0.0978273627842838,0.0019583731909299,1.0,0.4409799554565701,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.0,0.00107738218811,0.0147241615331964,0.1111111111111111,1.0,0.0299287098666763,0.0012743758147005,0.8686868686868687,0.2717149220489978,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.1111111111111111,0.0007363612132045,0.0029295003422313,0.1111111111111111,0.0,0.0236444672916233,0.0009068675579652,0.9191919191919192,0.0623608017817371,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5625,0.2222222222222222,0.0005408285634114,0.0209390828199863,0.3333333333333333,0.0,0.0909095958427544,0.0004895063928029,1.0,0.1915367483296214,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.25,0.2222222222222222,0.0010866265068114,0.0112854209445585,0.3333333333333333,0.0,0.1415953809828965,0.0022415277641162,0.8787878787878788,0.1870824053452116,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.65625,0.1111111111111111,0.0012096471376736,0.0067953456536618,0.1111111111111111,1.0,0.1085617419590967,0.0008632255408441,0.898989898989899,0.3140311804008908,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.96875,0.0,0.0024985521734318,0.0016947296372347,0.0,1.0,0.1111708681039092,0.0021197095421357,0.7878787878787878,0.0289532293986636,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.875,0.0,0.0009530190039411,0.0051115674195756,0.1111111111111111,0.0,0.0310675807706743,0.0010311159052218,0.8181818181818182,0.153674832962138,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.40625,0.3333333333333333,0.0007216662446115,0.0017768651608487,0.4444444444444444,0.0,0.0532679991575921,0.0005161622711783,0.9696969696969696,0.1625835189309576,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09375,0.0,0.0022512360047831,0.0007008898015058,0.1111111111111111,1.0,0.143249295382508,0.0014097457440146,0.8888888888888888,0.0378619153674833,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.1111111111111111,0.0013195358435062,0.0024585900068446,0.2222222222222222,0.0,0.0794423598541761,0.0020620692452149,0.8686868686868687,0.1002227171492204,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6875,0.0,0.0009849775851139,0.0028911704312114,0.0,0.0,0.1408036673159025,0.0008363187465722,0.8383838383838383,0.3719376391982182,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.0003155784030889,0.0005037645448323,0.0,0.0,0.0253121292773903,0.0008090659389578,1.0,0.133630289532294,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.0009365304824733,0.0004134154688569,0.0,0.0,0.0588949352695826,0.0004868427004887,0.8787878787878788,0.1202672605790645,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03125,0.1111111111111111,0.0015934096834232,0.0014182067077344,0.1111111111111111,0.0,0.0789009565895724,0.0010374427768587,0.9090909090909092,0.3585746102449889,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.40625,0.2222222222222222,0.0005322185006015,0.0037426420260095,0.3333333333333333,0.0,0.0687993653034063,0.0005181622090212,0.98989898989899,0.2717149220489978,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.78125,0.0,0.0011903622341357,0.0049034907597535,0.1111111111111111,0.0,0.0421163746056429,0.0008268555868674,0.9595959595959596,0.3652561247216035,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.78125,0.0,0.0005003292001248,0.9999917864476386,0.0,0.0,0.0387355117549686,0.0007986360623102,0.8282828282828283,0.2160356347438752,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.46875,0.1111111111111111,0.0020420224426179,0.0009555099247091,0.1111111111111111,1.0,0.1329102513693961,0.0029096949496093,0.7575757575757576,0.2249443207126948,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.2222222222222222,0.001353832275126,0.0111019849418206,0.3333333333333333,0.0,0.0775522201906685,0.0014258548015857,0.8484848484848485,0.042316258351893,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6875,0.0,0.001635667497365,0.0082847364818617,0.1111111111111111,0.0,0.0818556442694245,0.0010816258213417,0.7575757575757576,0.2383073496659243,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5625,0.0,0.0012239395676575,0.001577002053388,0.1111111111111111,0.0,0.1034868573536651,0.001685046746025,0.8585858585858586,0.2071269487750557,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.125,0.2222222222222222,0.0006680206027562,0.0012484599589322,0.3333333333333333,0.0,0.0105816213982896,0.0006431873996038,0.797979797979798,0.4053452115812918,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.6875,0.0,0.0011257831036199,0.0020013689253935,0.1111111111111111,1.0,0.1136155755732275,0.0009065523870376,0.9595959595959596,0.3385300668151447,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09375,0.3333333333333333,0.0016720457606129,0.0034907597535934,0.4444444444444444,1.0,0.1239039867355433,0.0009144143113675,0.98989898989899,0.1202672605790645,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.28125,0.0,0.0016354406830242,0.0103052703627652,0.1111111111111111,1.0,0.107788992596219,0.0016047700441991,0.8181818181818182,0.0289532293986636,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.75,0.0,0.0005411994105431,0.9999863107460644,0.0,0.0,0.0751097835279921,0.0007841153891077,1.0,0.3919821826280623,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.9375,0.0,0.0060209356122652,0.0087611225188227,0.1111111111111111,1.0,0.0371003775400161,0.0037130820289188,0.8888888888888888,0.3051224944320713,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.84375,0.0,0.001308203013807,0.0096098562628336,0.1111111111111111,1.0,0.1332180991022366,0.0022709315088965,0.9595959595959596,0.2093541202672605,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5625,0.2222222222222222,0.0014369971070765,0.0034223134839151,0.3333333333333333,0.0,0.1077641364694646,0.0009230273770109,0.7272727272727273,0.3697104677060133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.0,0.0007958999066074,0.0078986995208761,0.1111111111111111,1.0,0.0842857142418763,0.0004451344385285,0.9191919191919192,0.3051224944320713,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.0,0.0004777581177589,0.0044134154688569,0.1111111111111111,0.0,0.0693709948456064,0.0005198742843248,0.8080808080808081,0.0512249443207126,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1875,0.0,0.0014187713099765,0.9999890485968514,0.1111111111111111,0.0,0.1611004746323433,0.0027283865283627,0.9191919191919192,0.2850779510022271,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.78125,0.1111111111111111,0.0012319975876686,0.0029869952087611,0.2222222222222222,1.0,0.0915173434851892,0.0014178206737725,0.7171717171717171,0.2026726057906459,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.28125,0.0,0.000619885298777,0.0061656399726214,0.0,0.0,0.0423386681639261,0.0011924718542121,0.9797979797979798,0.3942093541202672,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.03125,0.0,0.0011856141970892,0.0049555099247091,0.1111111111111111,1.0,0.1798985495652187,0.0009646019885065,0.8585858585858586,0.1648106904231625,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.3125,0.2222222222222222,0.0008914712414055,0.005659137577002,0.3333333333333333,0.0,0.1917224863160117,0.0010448651967759,0.9797979797979798,0.0757238307349666,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5,0.1111111111111111,0.0011574119797359,0.0143791923340177,0.1111111111111111,0.0,0.0364046514835011,0.0011441617090817,0.8181818181818182,0.3964365256124721,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.09375,0.0,0.0009972192354331,0.0003312799452429,0.1111111111111111,1.0,0.1174191766981851,0.0004432768255795,1.0,0.1403118040089087,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
